Team,GP,W,L,Win %,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,Plus/Minus,3PAr,eFG%,TS%,PPP,OffRtg,PACE
Milwaukee Bucks,65.0,53.0,12.0,0.8153846153846154,48.16461538461538,118.64923076923077,43.575384615384614,91.19230769230768,0.4778405735976382,13.729230769230771,38.62461538461538,0.35545287978969176,17.82923076923077,24.053846153846155,0.7412216181643747,9.493846153846155,42.23076923076923,51.72461538461538,25.916923076923077,14.896923076923077,7.395384615384615,6.015384615384615,4.561538461538461,19.189230769230768,21.31692307692308,11.293846153846154,0.4235512442007592,0.5531168283424716,0.5828939571668703,1.1070185914587234,110.70185914587233,106.81276391861245
New Orleans Pelicans,64.0,28.0,36.0,0.4375,48.484375,116.196875,42.6390625,92.196875,0.46247839202792934,13.99375,37.6359375,0.3718188234317267,16.903125,23.215625,0.7280926100417283,11.2171875,35.778125,47.040625,27.0109375,16.228125,7.589062500000001,5.128125,4.8234375,21.0265625,20.5828125,-0.8359375,0.40821272412974946,0.5383689794258211,0.5673024579699106,1.0816790912999639,108.16790912999639,106.34949919432809
Oklahoma City Thunder,64.0,40.0,24.0,0.625,48.324999999999996,110.753125,40.268750000000004,85.115625,0.47310643609795505,10.409374999999999,29.326562499999998,0.3549469870531195,19.80625,24.814062500000002,0.7981865121843711,8.0859375,34.5859375,42.651562500000004,21.8796875,13.476562500000002,7.6171875,5.021875,4.096875,18.8390625,22.8359375,2.4359375,0.3445496934317289,0.5342548738847891,0.5766360936675299,1.0919767240513412,109.19767240513411,100.74232798758406
Orlando Magic,65.0,30.0,35.0,0.46153846153846156,48.073846153846155,106.37846153846154,39.24923076923076,88.81538461538462,0.44191927940412257,10.929230769230768,32.03384615384615,0.34117760061473446,16.99846153846154,22.07692307692308,0.7699651567944251,10.36,34.15692307692307,44.51692307692308,24.00923076923077,12.626153846153846,8.344615384615386,5.753846153846154,4.781538461538462,17.610769230769233,19.209230769230768,-0.9692307692307692,0.3606790230382816,0.5034470812402563,0.5398319905065267,1.055390204069173,105.53902040691729,100.6405529953917
Philadelphia 76ers,65.0,39.0,26.0,0.6,48.2323076923077,109.57384615384615,40.80307692307692,87.68153846153845,0.46535539452213437,11.42153846153846,31.56923076923077,0.36179337231968806,16.584615384615386,22.08153846153846,0.7510624956455098,10.366153846153846,35.10615384615384,45.496923076923075,25.89384615384615,14.210769230769232,8.193846153846154,5.369230769230768,3.852307692307692,20.643076923076922,20.303076923076922,2.213846153846154,0.36004421595634556,0.5304862000596565,0.5625090035559308,1.0822960120545861,108.22960120545861,100.75440528212813
Phoenix Suns,65.0,26.0,39.0,0.4,48.238461538461536,112.56307692307693,40.76923076923077,87.82769230769232,0.4641956278026905,11.198461538461538,31.709230769230768,0.3531609334821212,19.829230769230772,24.006153846153843,0.8260061522686493,9.801538461538462,33.25692307692307,43.07846153846154,27.16,15.086153846153847,7.812307692307693,4.0030769230769225,5.643076923076922,22.153846153846153,22.836923076923078,-1.3784615384615384,0.3610390975336322,0.5279480801569506,0.5720226613728419,1.085730023819996,108.5730023819996,103.16250932865574
Portland Trail Blazers,66.0,29.0,37.0,0.4393939393939394,48.13636363636363,113.63181818181818,41.86363636363637,90.9060606060606,0.46051535051168374,12.562121212121212,33.74242424242424,0.3722945666816345,17.357575757575756,21.742424242424242,0.7983275261324041,10.087878787878788,35.375757575757575,45.46363636363636,20.196969696969695,12.992424242424242,6.06969696969697,6.237878787878787,5.0196969696969695,21.401515151515152,19.716666666666665,-1.621212121212121,0.37117903930131,0.5296093203106771,0.565485884907709,1.0991953568130852,109.91953568130852,103.0844192634561
Sacramento Kings,64.0,28.0,36.0,0.4375,48.459375,108.98593749999999,40.34375,87.85,0.45923449060899263,12.61875,34.6734375,0.3639313235095309,15.6328125,20.340625,0.7685512367491166,9.6328125,32.875,42.487500000000004,23.390625,14.4171875,7.6109374999999995,4.2234375,4.34375,21.853125,19.3421875,-1.9203124999999999,0.39468910073989755,0.5310543540125214,0.5629446189884025,1.0728625500508198,107.28625500508198,100.62127297349583
San Antonio Spurs,63.0,27.0,36.0,0.42857142857142855,48.55555555555556,113.16190476190476,42.06349206349206,89.5031746031746,0.46996648163583804,10.658730158730158,28.706349206349202,0.37130218413049493,18.433333333333334,22.76825396825397,0.809606804238706,8.811111111111112,35.62063492063492,44.414285714285704,24.55396825396825,12.266666666666667,7.211111111111111,5.4904761904761905,4.371428571428571,19.26825396825397,19.65714285714286,-1.765079365079365,0.3207299554861936,0.5295103481298881,0.5685316170949288,1.0989071968155553,109.89071968155552,101.79853808434127
Toronto Raptors,64.0,46.0,18.0,0.71875,48.2984375,113.009375,40.55625,88.5171875,0.45817373038428266,13.7671875,37.0140625,0.3719447844991346,18.10625,22.6296875,0.800110474349237,9.659375,35.55,45.1859375,25.3625,14.425,8.8328125,4.940625,5.3078125,21.5,19.939062500000002,6.475,0.4181567845227798,0.5359393479373709,0.5738016537318131,1.0946291343339964,109.46291343339965,102.60195270292131
Utah Jazz,64.0,41.0,23.0,0.640625,48.0703125,111.02499999999999,40.134375,84.571875,0.47455936148985695,13.1859375,34.384375,0.3834863219122058,17.5875,22.782812500000002,0.7719635141622658,8.8296875,36.2515625,45.081250000000004,22.1671875,14.9125,5.8765625,4.0125,4.571875,20.015625,20.5875,3.15625,0.4065698555222998,0.5525163507371688,0.5868357712146548,1.1027608752062554,110.27608752062554,100.53186153096051
Washington Wizards,64.0,24.0,40.0,0.375,48.2265625,115.603125,41.915625,90.959375,0.46081698560483736,12.2953125,33.090625,0.3715648314288412,19.4671875,24.7578125,0.786304828021458,10.071875,31.64375,41.684375,25.34375,14.071874999999999,8.121875,4.271875,5.05,22.56875,22.4203125,-4.0609375000000005,0.3637956505308002,0.5284038203868485,0.5675008974347174,1.0921119833259036,109.21119833259037,105.35552891624816
